anime_id,title,title_english,image_url,type,source,rating,score,premiered,studio,genre
21179,Dragon Fist,,https://myanimelist.cdn-dena.com/images/anime/9/55907.jpg,OVA,Manga,PG-13 - Teens 13 or older,4.83,0,Agent 21,"Drama, Martial Arts, Fantasy, Shoujo"
18205,World Fool News (TV),World Fool News,https://myanimelist.cdn-dena.com/images/anime/13/62235.jpg,TV,Unknown,G - All Ages,6.05,Spring 2014,0,"Slice of Life, Comedy"
25541,Moom,,https://myanimelist.cdn-dena.com/images/anime/5/77331.jpg,Movie,Picture book,G - All Ages,5.83,0,Tonko House,Kids
32583,Sense Honma ni Honma,,https://myanimelist.cdn-dena.com/images/anime/7/78227.jpg,Music,Music,G - All Ages,4.41,0,0,"Music, Kids, School"
275,Love♥Love?,Love♥Love?,https://myanimelist.cdn-dena.com/images/anime/10/75454.jpg,TV,Original,R+ - Mild Nudity,6,Spring 2004,Imagin/Studio Live,"Ecchi, Comedy, Harem, Romance"
3784,Evangelion: 2.0 You Can (Not) Advance,Evangelion: 2.0 You Can (Not) Advance,https://myanimelist.cdn-dena.com/images/anime/5/74983.jpg,Movie,Original,PG-13 - Teens 13 or older,8.44,0,Khara,"Action, Sci-Fi, Mecha"
3665,Ginga Eiyuu Densetsu Gaiden (1999),,https://myanimelist.cdn-dena.com/images/anime/6/9580.jpg,OVA,Novel,R - 17+ (violence & profanity),8.07,0,J.C.Staff,"Military, Sci-Fi, Space, Drama"
2307,Lime-iro Senkitan: Nankoku Yume Roman,,https://myanimelist.cdn-dena.com/images/anime/11/75505.jpg,OVA,Visual novel,R - 17+ (violence & profanity),6.35,0,Studio Hibari,"Action, Ecchi, Comedy, Mecha"
6195,Rita to Nantoka,Rita et Machin,https://myanimelist.cdn-dena.com/images/anime/13/26412.jpg,TV,Unknown,G - All Ages,6.05,Fall 2010,Nippon Animation,Slice of Life
16419,Dokidoki! Precure,Glitter Force Doki Doki,https://myanimelist.cdn-dena.com/images/anime/13/46363.jpg,TV,Original,G - All Ages,6.89,Winter 2013,Toei Animation,"Action, Fantasy, Magic, Shoujo"
2439,Hooligan,,https://myanimelist.cdn-dena.com/images/anime/12/5933.jpg,OVA,Visual novel,Rx - Hentai,5.81,0,0,Hentai
34126,Rewrite 2nd Season,Rewrite: Moon and Terra,https://myanimelist.cdn-dena.com/images/anime/13/83930.jpg,TV,Visual novel,PG-13 - Teens 13 or older,7.44,Winter 2017,8bit,"Action, Comedy, Supernatural, Romance, Fantasy"
35252,Hatena☆Illusion,,https://myanimelist.cdn-dena.com/images/anime/3/84922.jpg,Unknown,Light novel,None,0,0,0,"Comedy, Supernatural, Romance, Ecchi"
13085,Kitsutsuki Keikaku,,https://myanimelist.cdn-dena.com/images/anime/13/36693.jpg,Movie,Unknown,G - All Ages,5.37,0,0,"Slice of Life, Comedy"
2165,Gegege no Kitarou (2007),,https://myanimelist.cdn-dena.com/images/anime/6/27397.jpg,TV,Manga,G - All Ages,7.06,Spring 2007,Toei Animation,"Comedy, Horror, Fantasy"
33912,Gakuen Handsome: Haitoku no Lesson,,https://myanimelist.cdn-dena.com/images/anime/10/81606.jpg,Music,Game,PG-13 - Teens 13 or older,5.32,0,0,"Comedy, Music"
3918,Resort Boin,,https://myanimelist.cdn-dena.com/images/anime/13/7050.jpg,OVA,Visual novel,Rx - Hentai,7.37,0,Studio Eromatick,Hentai
4534,Choujin Locke: Shinsekai Sentai,Locke the Superman: New World Command,https://myanimelist.cdn-dena.com/images/anime/6/85454.jpg,OVA,Manga,PG-13 - Teens 13 or older,6.12,0,Nippon Animation,"Action, Sci-Fi, Super Power"
2138,Kage (OVA),Shadow,https://myanimelist.cdn-dena.com/images/anime/1/2279.jpg,OVA,Original,Rx - Hentai,6.42,0,APPP,"Action, Martial Arts, Hentai, Historical"
2059,Mainichi ga Nichiyoubi,,https://myanimelist.cdn-dena.com/images/anime/3/62363.jpg,OVA,Manga,R+ - Mild Nudity,6.26,0,Production I.G,"Comedy, Police, Romance"
5272,Tondemo Nezumi Daikatsuyaku,The Legend of Manxmouse,https://myanimelist.cdn-dena.com/images/anime/10/58039.jpg,Movie,Unknown,G - All Ages,6.18,0,Nippon Animation,Adventure
30050,Cooking Papa Christmas Special,,https://myanimelist.cdn-dena.com/images/anime/7/71976.jpg,Special,Unknown,None,6.06,0,Eiken,"Slice of Life, Comedy"
23351,Youkaiden Nekome Kozou,Cat Eyed Boy,https://myanimelist.cdn-dena.com/images/anime/4/60329.jpg,TV,Manga,G - All Ages,7.3,Spring 1976,0,"Adventure, Horror, Psychological, Seinen, Supernatural"
19999,Sobakasu Pucchi,,https://myanimelist.cdn-dena.com/images/anime/3/53309.jpg,TV,Unknown,PG - Children,7,Spring 1969,0,"Adventure, Comedy, Kids"
280,Animal Yokochou,Animal Lane,https://myanimelist.cdn-dena.com/images/anime/5/53409.jpg,TV,Manga,G - All Ages,7.01,Fall 2005,Studio Gallop,"Adventure, Comedy, Fantasy, Shoujo"
37396,Shikioriori,,https://myanimelist.cdn-dena.com/images/anime/1750/90799.jpg,Movie,Original,None,0,0,CoMix Wave Films/Haoliners Animation League,"Drama, Romance, Slice of Life"
37597,Dakaretai Otoko 1-i ni Odosarete Imasu.,,https://myanimelist.cdn-dena.com/images/anime/1224/91474.jpg,TV,Manga,None,0,0,0,"Drama, Romance, Shounen Ai"
33512,Animegatari x Ghost in the Shell Collab Eizou,,https://myanimelist.cdn-dena.com/images/anime/9/80627.jpg,ONA,Original,G - All Ages,5.28,0,0,"Sci-Fi, Comedy"
1699,Romeo x Juliet,Romeo x Juliet,https://myanimelist.cdn-dena.com/images/anime/12/75159.jpg,TV,Book,PG-13 - Teens 13 or older,7.8,Spring 2007,Gonzo,"Drama, Fantasy, Historical, Romance"
9821,Chuntian Huahua Zhonghua Bowuguan,,https://myanimelist.cdn-dena.com/images/anime/7/27240.jpg,TV,Unknown,G - All Ages,6.61,Spring 2006,0,"Comedy, Historical"
32365,Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,,https://myanimelist.cdn-dena.com/images/anime/6/77678.jpg,Special,Original,PG-13 - Teens 13 or older,7.64,0,Studio Pierrot,"Action, Comedy, Super Power, Martial Arts, Shounen"
11103,Busou Shinki Moon Angel,,https://myanimelist.cdn-dena.com/images/anime/7/37953.jpg,ONA,Other,PG-13 - Teens 13 or older,6.64,0,TNK/Kinema Citrus,"Action, Sci-Fi"
23477,Kakushi Dere Special,,https://myanimelist.cdn-dena.com/images/anime/2/60599.jpg,Special,Manga,Rx - Hentai,6.44,0,0,Hentai
20463,Little Nemo Pilot (1987),Little Nemo Pilot,https://myanimelist.cdn-dena.com/images/anime/3/54353.jpg,Special,Unknown,G - All Ages,5.82,0,TMS Entertainment,Adventure
16067,Nagi no Asukara,A Lull in the Sea,https://myanimelist.cdn-dena.com/images/anime/7/53549.jpg,TV,Original,PG-13 - Teens 13 or older,8.24,Fall 2013,P.A. Works,"Drama, Fantasy, Romance"
33881,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Washi to Ore!? - Bokura wa Asakusa Shounen Tanteid,,https://myanimelist.cdn-dena.com/images/anime/6/81552.jpg,Special,Manga,PG-13 - Teens 13 or older,7.16,0,0,"Comedy, Police"
5874,Sankou to Tako: Hyakumanryou Chinsoudou,Sanko and the Octopus: A Fight Over a Fortune,https://myanimelist.cdn-dena.com/images/anime/2/12517.jpg,Movie,Original,G - All Ages,5.15,0,0,Action
32857,Natsu no Ginkei,,https://myanimelist.cdn-dena.com/images/anime/10/78767.jpg,Music,Music,G - All Ages,4.26,0,0,Music
8229,on-chan  Yume Power Daibouken!,On-chan  Dream Power Big Adventure!,https://myanimelist.cdn-dena.com/images/anime/4/21296.jpg,Special,Unknown,G - All Ages,5.53,0,Nippon Animation,Fantasy
10246,Hajimete no Christmas,,https://myanimelist.cdn-dena.com/images/anime/8/28220.jpg,Special,Unknown,G - All Ages,6.15,0,0,Kids
16558,Cheol-in 007,,https://myanimelist.cdn-dena.com/images/anime/13/44662.jpg,Movie,Unknown,PG - Children,4.61,0,0,"Action, Mecha, Sci-Fi"
29437,Detective Conan: Happy New Year Special,,https://myanimelist.cdn-dena.com/images/anime/4/82692.jpg,Special,Unknown,PG-13 - Teens 13 or older,7.21,0,TMS Entertainment,"Action, Police, Comedy, Mystery, Shounen"
760,Tenjou Tenge: The Past Chapter,TenjhoTenge: The Past Chapter,https://myanimelist.cdn-dena.com/images/anime/9/22930.jpg,Movie,Manga,R - 17+ (violence & profanity),7.14,0,Madhouse,"Adventure, Drama, Martial Arts, Romance, Shounen, Supernatural"
31465,Pichiko Dakyuubu USA-hen,,https://myanimelist.cdn-dena.com/images/anime/8/75831.jpg,Special,Unknown,G - All Ages,4.52,0,DLE,"Sports, Comedy"
28625,Shisha no Teikoku,The Empire of Corpses,https://myanimelist.cdn-dena.com/images/anime/4/75468.jpg,Movie,Novel,R - 17+ (violence & profanity),7.02,0,Wit Studio,"Sci-Fi, Historical, Psychological"
19559,Otoko wa Tsurai yo: Torajirou Wasurenagusa,,https://myanimelist.cdn-dena.com/images/anime/8/52395.jpg,Special,Unknown,None,5.62,0,Eiken,"Comedy, Romance"
317,Final Fantasy VII: Advent Children,,https://myanimelist.cdn-dena.com/images/anime/1/317.jpg,Movie,Game,PG-13 - Teens 13 or older,7.88,0,Square Enix,"Action, Super Power, Fantasy"
10948,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven - Tachikoma no Hibi,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven - Tachikomatic Days,https://myanimelist.cdn-dena.com/images/anime/5/30204.jpg,Special,Unknown,PG - Children,7.11,0,Production I.G,"Comedy, Mecha, Sci-Fi"
8732,Yuuki Hitotsu wo Tomo ni Shite,,https://myanimelist.cdn-dena.com/images/anime/2/24115.jpg,Music,Other,G - All Ages,5.01,0,0,Music
32271,Dies Irae,Dies irae,https://myanimelist.cdn-dena.com/images/anime/2/89682.jpg,TV,Visual novel,R - 17+ (violence & profanity),5.48,Fall 2017,A.C.G.T.,"Action, Military, Super Power, Magic"
27559,Mellow,,https://myanimelist.cdn-dena.com/images/anime/7/66773.jpg,OVA,Unknown,R+ - Mild Nudity,5.88,0,0,"Comedy, School, Seinen"
36771,"Baito-saki wa ""Aku no Soshiki""!?","Part-time job is ""evil organization""!?",https://myanimelist.cdn-dena.com/images/anime/6/88903.jpg,ONA,Novel,G - All Ages,5.36,0,HeART-BIT,"Action, Comedy, Romance"
22231,Tenshi no Shippo Chu!: Tenshi no Utagoe,,https://myanimelist.cdn-dena.com/images/anime/2/58309.jpg,OVA,Unknown,PG-13 - Teens 13 or older,6.18,0,0,"Magic, Romance, Fantasy"
8995,Tales of Symphonia The Animation: Sekai Tougou-hen,,https://myanimelist.cdn-dena.com/images/anime/6/35809.jpg,OVA,Game,PG-13 - Teens 13 or older,7.59,0,ufotable,"Action, Adventure, Magic, Martial Arts, Fantasy"
2376,Shusaku Liberty,,https://myanimelist.cdn-dena.com/images/anime/5/23944.jpg,OVA,Visual novel,Rx - Hentai,5.92,0,0,Hentai
32951,Rokudenashi Majutsu Koushi to Akashic Records,Akashic Records of Bastard Magic Instructor,https://myanimelist.cdn-dena.com/images/anime/8/85593.jpg,TV,Light novel,R - 17+ (violence & profanity),7.36,Spring 2017,LIDENFILMS,"Action, Magic, Fantasy, School"
33484,Shiroi Zou,,https://myanimelist.cdn-dena.com/images/anime/4/80519.jpg,Movie,Other,G - All Ages,5.05,0,Gakken Eigakyoku,"Action, Historical, Kids"
19067,Future Card Buddyfight,Future Card Buddyfight,https://myanimelist.cdn-dena.com/images/anime/9/78797.jpg,TV,Card game,PG - Children,7.11,Winter 2014,Xebec/OLM,Game
7169,Ibara-Hime matawa Nemuri-Hime,Briar-Rose or The Sleeping Beauty,https://myanimelist.cdn-dena.com/images/anime/9/81213.jpg,Movie,Other,PG-13 - Teens 13 or older,6.24,0,0,"Historical, Drama"
13629,Furiko,Pendulum,https://myanimelist.cdn-dena.com/images/anime/2/68985.jpg,Special,Original,G - All Ages,7.74,0,0,"Music, Slice of Life, Drama, Romance"
32999,Neko mo  Onda-ke,,https://myanimelist.cdn-dena.com/images/anime/2/79161.jpg,TV,4-koma manga,G - All Ages,3.51,Spring 2016,Studio! Cucuri,"Slice of Life, Comedy"
303,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,Oh! My Goddess: The Adventures of Mini-Goddess,https://myanimelist.cdn-dena.com/images/anime/1/303.jpg,TV,4-koma manga,G - All Ages,7.01,Spring 1998,OLM,"Comedy, Magic, Supernatural"
15663,Kero Kero Keroppi no Gulliver no Bouken,Keroppi in The Adventures of Gulliver,https://myanimelist.cdn-dena.com/images/anime/12/42543.jpg,OVA,Unknown,G - All Ages,6.16,0,0,"Adventure, Fantasy, Kids"
744,Trouble Chocolate,,https://myanimelist.cdn-dena.com/images/anime/8/61293.jpg,TV,Radio,G - All Ages,6.68,Fall 1999,AIC,"Comedy, Romance, Sci-Fi, Shounen"
19069,Okane wa Mawaru: Kurashi to Kinyuu,,https://myanimelist.cdn-dena.com/images/anime/7/51155.jpg,OVA,Unknown,G - All Ages,5.6,0,0,Slice of Life
958,HeatGuy J,HeatGuy J,https://myanimelist.cdn-dena.com/images/anime/10/76288.jpg,TV,Original,PG-13 - Teens 13 or older,7.28,Fall 2002,Satelight,"Action, Adventure, Mecha, Police, Sci-Fi"
33911,Gakuen Handsome: Legend of Sexy,,https://myanimelist.cdn-dena.com/images/anime/6/81605.jpg,Music,Game,PG-13 - Teens 13 or older,5.64,0,0,"Comedy, Music"
3185,Fortune Quest L,Fortune Quest,https://myanimelist.cdn-dena.com/images/anime/7/5004.jpg,TV,Novel,PG-13 - Teens 13 or older,6.56,Fall 1997,0,"Adventure, Comedy, Fantasy, Magic"
5419,Paniponi Dash!: Danjite Okonaeba Kishin mo Kore wo Saku,,https://myanimelist.cdn-dena.com/images/anime/6/11083.jpg,Special,Manga,PG-13 - Teens 13 or older,7.62,0,Shaft,"Parody, Comedy, School"
24197,E no Umakatta Tomodachi,,https://myanimelist.cdn-dena.com/images/anime/12/62595.jpg,Music,Unknown,G - All Ages,5.51,0,0,Music
23213,Kantoku Fuyuki Todoki,Insufficient Direction,https://myanimelist.cdn-dena.com/images/anime/11/60065.jpg,TV,Manga,PG-13 - Teens 13 or older,5.92,Spring 2014,DLE,"Comedy, Josei, Slice of Life"
34051,Akiba's Trip The Animation,Akiba's Trip The Animation,https://myanimelist.cdn-dena.com/images/anime/9/83185.jpg,TV,Game,PG-13 - Teens 13 or older,6.71,Winter 2017,Gonzo,"Action, Comedy, Supernatural, Ecchi"
2780,Kyoufu no Bio Ningen Saishuu Kyoushi,Ultimate Teacher,https://myanimelist.cdn-dena.com/images/anime/8/33221.jpg,OVA,Unknown,PG-13 - Teens 13 or older,5.66,0,J.C.Staff,"Action, Adventure, Comedy, School, Supernatural"
23303,Hiroshima e no Tabi,A Journey to Hiroshima,https://myanimelist.cdn-dena.com/images/anime/4/60233.jpg,OVA,Unknown,G - All Ages,5.71,0,Toei Animation,"Drama, Historical, Slice of Life"
5568,Rinkan Gakuen: Yamete! ...Okaasan  Minaide!,,https://myanimelist.cdn-dena.com/images/anime/12/51309.jpg,OVA,Visual novel,Rx - Hentai,5.37,0,0,Hentai
34537,Yoru wa Mijikashi Arukeyo Otome,Night Is Short  Walk on Girl,https://myanimelist.cdn-dena.com/images/anime/2/86940.jpg,Movie,Novel,R+ - Mild Nudity,8.34,0,Science SARU,"Comedy, Romance"
35266,Higanjima X: Aniki,,https://myanimelist.cdn-dena.com/images/anime/6/88803.jpg,Special,Manga,R - 17+ (violence & profanity),4.9,0,0,"Fantasy, Horror, Seinen, Vampire"
960,Shin Chou Kyou Ryo: Condor Hero II,Legend of the Condor Hero II,https://myanimelist.cdn-dena.com/images/anime/10/4622.jpg,TV,Unknown,PG-13 - Teens 13 or older,7.47,Winter 2005,Nippon Animation,"Adventure, Drama, Historical, Romance"
8894,Yume-iro Pâtissière: Mune Kyun Tropical Island!,,https://myanimelist.cdn-dena.com/images/anime/4/64869.jpg,Special,Manga,G - All Ages,7.28,0,Studio Pierrot,"Kids, School, Shoujo"
8560,Kyou  Koi wo Hajimemasu,Today We Start Our Love,https://myanimelist.cdn-dena.com/images/anime/4/37023.jpg,OVA,Manga,PG-13 - Teens 13 or older,6.59,0,J.C.Staff,"Romance, School, Shoujo"
29107,Banana Mura ni Ame ga Furu,,https://myanimelist.cdn-dena.com/images/anime/11/70025.jpg,Music,Original,G - All Ages,4.65,0,0,"Music, Kids"
4085,Yonimo Osoroshii Grimm Douwa,,https://myanimelist.cdn-dena.com/images/anime/4/27232.jpg,OVA,Other,R - 17+ (violence & profanity),6.22,0,Group TAC,"Dementia, Horror, Psychological"
11245,Manga Nihonshi,,https://myanimelist.cdn-dena.com/images/anime/2/58647.jpg,TV,Unknown,None,6.25,Spring 1983,0,Historical
2892,Hakushon Daimaou,Bob in the Bottle,https://myanimelist.cdn-dena.com/images/anime/12/30200.jpg,TV,Unknown,G - All Ages,6.11,Fall 1969,Tatsunoko Production,"Comedy, Fantasy"
315,Xiao Qian,A Chinese Ghost Story,https://myanimelist.cdn-dena.com/images/anime/8/28202.jpg,Movie,Unknown,PG - Children,6.69,0,Triangle Staff,"Action, Drama, Fantasy, Romance"
16021,Miracle Psychicer Seizan,,https://myanimelist.cdn-dena.com/images/anime/2/43185.jpg,OVA,Original,PG-13 - Teens 13 or older,6.74,0,Studio Pierrot,"Action, Adventure, Fantasy"
30300,High School DxD New: Oppai  Tsutsumimasu!,,https://myanimelist.cdn-dena.com/images/anime/8/73605.jpg,OVA,Light novel,R+ - Mild Nudity,7.45,0,TNK,"Comedy, Demons, Ecchi, Romance, School"
18153,Kyoukai no Kanata,Beyond the Boundary,https://myanimelist.cdn-dena.com/images/anime/3/85468.jpg,TV,Light novel,PG-13 - Teens 13 or older,7.87,Fall 2013,Kyoto Animation,"Slice of Life, Supernatural, Fantasy"
16656,Zettai Junpaku♡Mahou Shoujo,,https://myanimelist.cdn-dena.com/images/anime/9/65213.jpg,OVA,Manga,R+ - Mild Nudity,5.42,0,Barnum Studio/Project No.9,"Action, Ecchi, Harem, Magic"
33981,Pretty x Cation 2 The Animation,,https://myanimelist.cdn-dena.com/images/anime/8/82088.jpg,OVA,Visual novel,Rx - Hentai,7.32,0,T-Rex,Hentai
2200,Muteki Choujin Zanbot 3,Invincible Superman Zanbot 3,https://myanimelist.cdn-dena.com/images/anime/4/21217.jpg,TV,Original,PG-13 - Teens 13 or older,7.11,Fall 1977,Sunrise,"Action, Mecha, Drama, Sci-Fi, Shounen"
32384,The New A-Class.: Next Stage with YOU,,https://myanimelist.cdn-dena.com/images/anime/13/77724.jpg,ONA,Original,G - All Ages,5.06,0,0,"Cars, Music"
1276,Ys,,https://myanimelist.cdn-dena.com/images/anime/9/23207.jpg,OVA,Game,PG-13 - Teens 13 or older,6.57,0,Tokyo Kids,"Adventure, Demons, Drama, Fantasy, Magic"
7333,Koisuru Tenshi Angelique: Kagayaki no Ashita Special,Loving Angel Angelique: Radiant Tomorrow Special,https://myanimelist.cdn-dena.com/images/anime/3/17554.jpg,Special,Unknown,G - All Ages,6.84,0,0,"Fantasy, Romance"
36382,Mama Gomennasai,,https://myanimelist.cdn-dena.com/images/anime/4/87806.jpg,Music,Original,G - All Ages,2.63,0,0,"Music, Kids"
34618,Blend S,BLEND-S,https://myanimelist.cdn-dena.com/images/anime/6/88286.jpg,TV,4-koma manga,PG-13 - Teens 13 or older,7.6,Fall 2017,A-1 Pictures,"Slice of Life, Comedy"
4729,Natural 2: Duo,,https://myanimelist.cdn-dena.com/images/anime/10/9114.jpg,OVA,Visual novel,Rx - Hentai,6.19,0,Arms,Hentai
24811,Prison Bear,,https://myanimelist.cdn-dena.com/images/anime/6/63759.jpg,ONA,Unknown,G - All Ages,3.21,0,Kachidoki Studio,Comedy
1719,Rozen Maiden: Ouvertüre,Rozen Maiden: Ouvertüre,https://myanimelist.cdn-dena.com/images/anime/1/1719.jpg,Special,Manga,PG-13 - Teens 13 or older,7.8,0,Nomad,"Action, Comedy, Drama, Magic, Seinen"
2227,Lady Lady!!,,https://myanimelist.cdn-dena.com/images/anime/13/16818.jpg,TV,Manga,G - All Ages,7.66,Fall 1987,Toei Animation,"Drama, Historical"
28197,Ofuro no Kazoe Uta,,https://myanimelist.cdn-dena.com/images/anime/5/68245.jpg,Music,Music,G - All Ages,4.98,0,0,"Music, Kids"
24347,Inazuma Eleven: Chou Jigen Dream Match,,https://myanimelist.cdn-dena.com/images/anime/3/62875.jpg,Movie,Unknown,G - All Ages,7.04,0,OLM,"Sports, Super Power, Shounen"
1481,Urusei Yatsura: Haru da  Tobidase!,,https://myanimelist.cdn-dena.com/images/anime/10/88001.jpg,Special,Manga,PG-13 - Teens 13 or older,6.89,0,Studio Pierrot,"Action, Sci-Fi, Adventure, Comedy, Drama, Romance"
23775,Shingeki no Kyojin Movie 1: Guren no Yumiya,Attack on Titan: Crimson Bow and Arrow,https://myanimelist.cdn-dena.com/images/anime/7/63283.jpg,Movie,Manga,R - 17+ (violence & profanity),7.69,0,Wit Studio,"Action, Drama, Fantasy, Shounen, Super Power"
3840,Crystal Blaze,Glass Maiden,https://myanimelist.cdn-dena.com/images/anime/12/21159.jpg,TV,Original,R - 17+ (violence & profanity),6.2,Spring 2008,0,"Action, Sci-Fi"
17549,Non Non Biyori,Non Non Biyori,https://myanimelist.cdn-dena.com/images/anime/2/51581.jpg,TV,Manga,PG-13 - Teens 13 or older,8.01,Fall 2013,Silver Link.,"Comedy, School, Seinen, Slice of Life"
3010,Kaiketsu Zorro,The Magnificent Zorro,https://myanimelist.cdn-dena.com/images/anime/4/10294.jpg,TV,Other,PG-13 - Teens 13 or older,7.3,Spring 1996,Ashi Production,"Adventure, Historical, Shounen"
1985,UFO Robo Grendizer,,https://myanimelist.cdn-dena.com/images/anime/8/8669.jpg,TV,Unknown,PG-13 - Teens 13 or older,7.65,Fall 1975,Toei Animation,"Mecha, Sci-Fi, Shounen"
19207,Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo - The TV,,https://myanimelist.cdn-dena.com/images/anime/7/51505.jpg,TV,Unknown,PG-13 - Teens 13 or older,5.43,Summer 2013,0,"Comedy, Magic"
8635,Shin Koihime†Musou: Live Revolution,,https://myanimelist.cdn-dena.com/images/anime/5/23794.jpg,OVA,Visual novel,PG-13 - Teens 13 or older,6.71,0,Doga Kobo,"Ecchi, Music"
35706,Akichi Asobi: Playground,,https://myanimelist.cdn-dena.com/images/anime/12/86131.jpg,ONA,Unknown,G - All Ages,6.12,0,0,0
33027,Infini-T Force,,https://myanimelist.cdn-dena.com/images/anime/6/88430.jpg,TV,Original,PG-13 - Teens 13 or older,6.63,Fall 2017,Tatsunoko Production,"Action, Sci-Fi, Super Power"
5232,Ninja Bugei-chou,Manual of Ninja Martial Arts,https://myanimelist.cdn-dena.com/images/anime/7/10466.jpg,Movie,Unknown,R - 17+ (violence & profanity),5.63,0,0,Action
8955,Senjutsu Choukoukaku Orion,,https://myanimelist.cdn-dena.com/images/anime/9/24812.jpg,Special,Manga,PG-13 - Teens 13 or older,5.42,0,Studio 4°C,"Action, Adventure, Comedy, Fantasy, Sci-Fi"
4550,Hyakko,,https://myanimelist.cdn-dena.com/images/anime/3/21685.jpg,TV,Manga,PG-13 - Teens 13 or older,7.31,Fall 2008,Nippon Animation,"Comedy, School, Slice of Life"
8206,Hime Chen! Otogi Chikku Idol Lilpri,Spellbound! Magical Princess Lilpri,https://myanimelist.cdn-dena.com/images/anime/6/71891.jpg,TV,Game,PG - Children,7.16,Spring 2010,TMS Entertainment,"Magic, Shoujo"
32961,Regalia: The Three Sacred Stars,Regalia: The Three Sacred Stars,https://myanimelist.cdn-dena.com/images/anime/4/82161.jpg,TV,Original,PG-13 - Teens 13 or older,6.03,Summer 2016,Actas,"Action, Sci-Fi, Mecha"
